<TICKER>,<DATE>,<TIME>,<OPEN>,<LOW>,<HIGH>,<CLOSE>
USDCHF,20051226,00:00:00,1.3126,1.3116,1.3151,1.3140
USDCHF,20051227,00:00:00,1.3140,1.3106,1.3176,1.3174
USDCHF,20051228,00:00:00,1.3174,1.3050,1.3190,1.3163
USDCHF,20051229,00:00:00,1.3163,1.3116,1.3179,1.3138
USDCHF,20051230,00:00:00,1.3140,1.3093,1.3198,1.3138
USDCHF,20060102,00:00:00,1.3138,1.3106,1.3157,1.3146
USDCHF,20060103,00:00:00,1.3145,1.2889,1.3157,1.2902
USDCHF,20060104,00:00:00,1.2902,1.2733,1.2902,1.2772
USDCHF,20060105,00:00:00,1.2772,1.2749,1.2825,1.2767
USDCHF,20060106,00:00:00,1.2765,1.2674,1.2790,1.2695
USDCHF,20060109,00:00:00,1.2706,1.2688,1.2796,1.2764
USDCHF,20060110,00:00:00,1.2764,1.2747,1.2829,1.2805
USDCHF,20060111,00:00:00,1.2806,1.2716,1.2841,1.2739
USDCHF,20060112,00:00:00,1.2739,1.2723,1.2888,1.2855
USDCHF,20060113,00:00:00,1.2857,1.2757,1.2867,1.2763
USDCHF,20060116,00:00:00,1.2746,1.2727,1.2804,1.2797
USDCHF,20060117,00:00:00,1.2798,1.2762,1.2859,1.2786
USDCHF,20060118,00:00:00,1.2788,1.2725,1.2839,1.2790
USDCHF,20060119,00:00:00,1.2789,1.2786,1.2888,1.2846
USDCHF,20060120,00:00:00,1.2846,1.2756,1.2885,1.2760
USDCHF,20060123,00:00:00,1.2752,1.2561,1.2753,1.2578
USDCHF,20060124,00:00:00,1.2578,1.2556,1.2634,1.2618
USDCHF,20060125,00:00:00,1.2618,1.2572,1.2653,1.2647
USDCHF,20060126,00:00:00,1.2648,1.2625,1.2711,1.2700
USDCHF,20060127,00:00:00,1.2696,1.2680,1.2848,1.2837
USDCHF,20060130,00:00:00,1.2820,1.2816,1.2895,1.2865
USDCHF,20060131,00:00:00,1.2865,1.2738,1.2880,1.2785
USDCHF,20060201,00:00:00,1.2789,1.2772,1.2914,1.2894
USDCHF,20060202,00:00:00,1.2895,1.2835,1.2919,1.2863
USDCHF,20060203,00:00:00,1.2863,1.2840,1.2992,1.2946
USDCHF,20060206,00:00:00,1.2933,1.2914,1.3037,1.3002
USDCHF,20060207,00:00:00,1.3000,1.2952,1.3025,1.2960
USDCHF,20060208,00:00:00,1.2960,1.2951,1.3036,1.2994
USDCHF,20060209,00:00:00,1.2994,1.2946,1.3030,1.2988
USDCHF,20060210,00:00:00,1.2989,1.2923,1.3081,1.3074
USDCHF,20060213,00:00:00,1.3074,1.3050,1.3101,1.3076
USDCHF,20060214,00:00:00,1.3076,1.3050,1.3135,1.3079
USDCHF,20060215,00:00:00,1.3078,1.3029,1.3117,1.3097
USDCHF,20060216,00:00:00,1.3097,1.3092,1.3153,1.3099
USDCHF,20060217,00:00:00,1.3098,1.3082,1.3171,1.3103
USDCHF,20060220,00:00:00,1.3110,1.3057,1.3113,1.3075
USDCHF,20060221,00:00:00,1.3074,1.3062,1.3112,1.3085
USDCHF,20060222,00:00:00,1.3085,1.3066,1.3152,1.3112
USDCHF,20060223,00:00:00,1.3113,1.3019,1.3136,1.3090
USDCHF,20060224,00:00:00,1.3088,1.3072,1.3177,1.3177
USDCHF,20060227,00:00:00,1.3182,1.3169,1.3231,1.3225
USDCHF,20060228,00:00:00,1.3226,1.3088,1.3236,1.3106
USDCHF,20060301,00:00:00,1.3106,1.3039,1.3174,1.3125
USDCHF,20060302,00:00:00,1.3124,1.2969,1.3135,1.2986
USDCHF,20060303,00:00:00,1.2986,1.2951,1.3023,1.2974
USDCHF,20060306,00:00:00,1.2957,1.2894,1.3008,1.2987
USDCHF,20060307,00:00:00,1.2988,1.2976,1.3146,1.3131
USDCHF,20060308,00:00:00,1.3132,1.3065,1.3145,1.3075
USDCHF,20060309,00:00:00,1.3075,1.3065,1.3149,1.3137
USDCHF,20060310,00:00:00,1.3138,1.3122,1.3227,1.3165
USDCHF,20060313,00:00:00,1.3164,1.3110,1.3170,1.3112
USDCHF,20060314,00:00:00,1.3112,1.3004,1.3127,1.3022
USDCHF,20060315,00:00:00,1.3022,1.2946,1.3034,1.2955
USDCHF,20060316,00:00:00,1.2956,1.2869,1.2998,1.2894
USDCHF,20060317,00:00:00,1.2896,1.2874,1.2952,1.2894
USDCHF,20060320,00:00:00,1.2908,1.2889,1.2937,1.2909
USDCHF,20060321,00:00:00,1.2908,1.2905,1.3037,1.3000
USDCHF,20060322,00:00:00,1.2996,1.2990,1.3057,1.3053
USDCHF,20060323,00:00:00,1.3052,1.3044,1.3192,1.3167
USDCHF,20060324,00:00:00,1.3167,1.3087,1.3191,1.3104
USDCHF,20060327,00:00:00,1.3099,1.3062,1.3112,1.3085
USDCHF,20060328,00:00:00,1.3086,1.2976,1.3116,1.3096
USDCHF,20060329,00:00:00,1.3096,1.3066,1.3125,1.3100
USDCHF,20060330,00:00:00,1.3101,1.2957,1.3103,1.2970
USDCHF,20060331,00:00:00,1.2970,1.2958,1.3080,1.3032
USDCHF,20060403,00:00:00,1.3034,1.3027,1.3134,1.3045
USDCHF,20060404,00:00:00,1.3045,1.2874,1.3059,1.2898
USDCHF,20060405,00:00:00,1.2898,1.2813,1.2917,1.2834
USDCHF,20060406,00:00:00,1.2835,1.2805,1.2926,1.2906
USDCHF,20060407,00:00:00,1.2905,1.2885,1.3033,1.3010
USDCHF,20060410,00:00:00,1.2999,1.2974,1.3058,1.3014
USDCHF,20060411,00:00:00,1.3015,1.2965,1.3044,1.2982
USDCHF,20060412,00:00:00,1.2982,1.2934,1.3037,1.2989
USDCHF,20060413,00:00:00,1.2989,1.2951,1.3015,1.2976
USDCHF,20060414,00:00:00,1.2976,1.2966,1.2991,1.2982
USDCHF,20060417,00:00:00,1.2968,1.2752,1.2969,1.2791
USDCHF,20060418,00:00:00,1.2791,1.2665,1.2816,1.2665
USDCHF,20060419,00:00:00,1.2666,1.2649,1.2758,1.2668
USDCHF,20060420,00:00:00,1.2667,1.2666,1.2815,1.2781
USDCHF,20060421,00:00:00,1.2781,1.2727,1.2820,1.2753
USDCHF,20060424,00:00:00,1.2712,1.2655,1.2745,1.2684
USDCHF,20060425,00:00:00,1.2684,1.2639,1.2729,1.2677
USDCHF,20060426,00:00:00,1.2677,1.2668,1.2739,1.2707
USDCHF,20060427,00:00:00,1.2707,1.2576,1.2747,1.2598
USDCHF,20060428,00:00:00,1.2599,1.2383,1.2609,1.2399
USDCHF,20060501,00:00:00,1.2380,1.2284,1.2440,1.2423
USDCHF,20060502,00:00:00,1.2423,1.2323,1.2446,1.2371
USDCHF,20060503,00:00:00,1.2371,1.2294,1.2395,1.2365
USDCHF,20060504,00:00:00,1.2365,1.2248,1.2419,1.2281
USDCHF,20060505,00:00:00,1.2281,1.2218,1.2316,1.2256
USDCHF,20060508,00:00:00,1.2240,1.2179,1.2295,1.2285
USDCHF,20060509,00:00:00,1.2284,1.2181,1.2317,1.2199
USDCHF,20060510,00:00:00,1.2199,1.2126,1.2219,1.2186
USDCHF,20060511,00:00:00,1.2186,1.2088,1.2303,1.2133
USDCHF,20060512,00:00:00,1.2133,1.1964,1.2133,1.1968
USDCHF,20060515,00:00:00,1.1954,1.1919,1.2132,1.2112
USDCHF,20060516,00:00:00,1.2112,1.2055,1.2164,1.2068
USDCHF,20060517,00:00:00,1.2068,1.2003,1.2186,1.2160
USDCHF,20060518,00:00:00,1.2161,1.2027,1.2164,1.2043
USDCHF,20060519,00:00:00,1.2044,1.2039,1.2238,1.2161
USDCHF,20060522,00:00:00,1.2174,1.2016,1.2229,1.2043
USDCHF,20060523,00:00:00,1.2043,1.2027,1.2122,1.2110
USDCHF,20060524,00:00:00,1.2111,1.2025,1.2201,1.2177
USDCHF,20060525,00:00:00,1.2177,1.2145,1.2199,1.2149
USDCHF,20060526,00:00:00,1.2148,1.2138,1.2298,1.2270
USDCHF,20060529,00:00:00,1.2269,1.2220,1.2278,1.2248
USDCHF,20060530,00:00:00,1.2248,1.2068,1.2249,1.2110
USDCHF,20060531,00:00:00,1.2110,1.2068,1.2191,1.2177
USDCHF,20060601,00:00:00,1.2177,1.2172,1.2291,1.2198
USDCHF,20060602,00:00:00,1.2197,1.2051,1.2225,1.2071
USDCHF,20060605,00:00:00,1.2061,1.2014,1.2079,1.2077
USDCHF,20060606,00:00:00,1.2077,1.2040,1.2177,1.2155
USDCHF,20060607,00:00:00,1.2155,1.2139,1.2240,1.2200
USDCHF,20060608,00:00:00,1.2200,1.2183,1.2360,1.2319
USDCHF,20060609,00:00:00,1.2318,1.2272,1.2362,1.2311
USDCHF,20060612,00:00:00,1.2339,1.2291,1.2365,1.2342
USDCHF,20060613,00:00:00,1.2342,1.2303,1.2406,1.2387
USDCHF,20060614,00:00:00,1.2387,1.2266,1.2395,1.2307
USDCHF,20060615,00:00:00,1.2307,1.2258,1.2339,1.2311
USDCHF,20060616,00:00:00,1.2311,1.2265,1.2343,1.2307
USDCHF,20060619,00:00:00,1.2306,1.2304,1.2430,1.2403
USDCHF,20060620,00:00:00,1.2403,1.2344,1.2436,1.2386
USDCHF,20060621,00:00:00,1.2386,1.2314,1.2386,1.2332
USDCHF,20060622,00:00:00,1.2332,1.2317,1.2443,1.2428
USDCHF,20060623,00:00:00,1.2428,1.2415,1.2526,1.2484
USDCHF,20060626,00:00:00,1.2488,1.2407,1.2493,1.2420
USDCHF,20060627,00:00:00,1.2420,1.2398,1.2470,1.2435
USDCHF,20060628,00:00:00,1.2435,1.2422,1.2490,1.2465
USDCHF,20060629,00:00:00,1.2465,1.2356,1.2500,1.2363
USDCHF,20060630,00:00:00,1.2363,1.2226,1.2370,1.2226
USDCHF,20060703,00:00:00,1.2230,1.2217,1.2275,1.2247
USDCHF,20060704,00:00:00,1.2247,1.2226,1.2262,1.2240
USDCHF,20060705,00:00:00,1.2241,1.2201,1.2355,1.2320
USDCHF,20060706,00:00:00,1.2320,1.2266,1.2326,1.2284
USDCHF,20060707,00:00:00,1.2284,1.2188,1.2294,1.2220
USDCHF,20060710,00:00:00,1.2224,1.2221,1.2323,1.2298
USDCHF,20060711,00:00:00,1.2297,1.2253,1.2330,1.2266
USDCHF,20060712,00:00:00,1.2266,1.2249,1.2369,1.2337
USDCHF,20060713,00:00:00,1.2338,1.2273,1.2344,1.2293
USDCHF,20060714,00:00:00,1.2293,1.2283,1.2375,1.2344
USDCHF,20060717,00:00:00,1.2346,1.2332,1.2490,1.2478
USDCHF,20060718,00:00:00,1.2478,1.2444,1.2552,1.2523
USDCHF,20060719,00:00:00,1.2523,1.2449,1.2593,1.2479
USDCHF,20060720,00:00:00,1.2479,1.2417,1.2481,1.2439
USDCHF,20060721,00:00:00,1.2438,1.2357,1.2438,1.2361
USDCHF,20060724,00:00:00,1.2357,1.2355,1.2484,1.2459
USDCHF,20060725,00:00:00,1.2459,1.2420,1.2543,1.2531
USDCHF,20060726,00:00:00,1.2531,1.2399,1.2539,1.2404
USDCHF,20060727,00:00:00,1.2405,1.2307,1.2414,1.2384
USDCHF,20060728,00:00:00,1.2384,1.2309,1.2421,1.2336
USDCHF,20060731,00:00:00,1.2314,1.2280,1.2346,1.2307
USDCHF,20060801,00:00:00,1.2307,1.2255,1.2365,1.2261
USDCHF,20060802,00:00:00,1.2261,1.2255,1.2320,1.2302
USDCHF,20060803,00:00:00,1.2302,1.2265,1.2353,1.2310
USDCHF,20060804,00:00:00,1.2310,1.2191,1.2345,1.2222
USDCHF,20060807,00:00:00,1.2213,1.2203,1.2269,1.2267
USDCHF,20060808,00:00:00,1.2268,1.2203,1.2282,1.2267
USDCHF,20060809,00:00:00,1.2267,1.2206,1.2329,1.2258
USDCHF,20060810,00:00:00,1.2258,1.2193,1.2382,1.2338
USDCHF,20060811,00:00:00,1.2338,1.2333,1.2434,1.2421
USDCHF,20060814,00:00:00,1.2420,1.2374,1.2435,1.2414
USDCHF,20060815,00:00:00,1.2414,1.2340,1.2443,1.2369
USDCHF,20060816,00:00:00,1.2369,1.2258,1.2379,1.2292
USDCHF,20060817,00:00:00,1.2292,1.2237,1.2343,1.2324
USDCHF,20060818,00:00:00,1.2325,1.2292,1.2378,1.2325
USDCHF,20060821,00:00:00,1.2325,1.2182,1.2327,1.2245
USDCHF,20060822,00:00:00,1.2245,1.2244,1.2361,1.2338
USDCHF,20060823,00:00:00,1.2338,1.2292,1.2367,1.2352
USDCHF,20060824,00:00:00,1.2352,1.2307,1.2398,1.2385
USDCHF,20060825,00:00:00,1.2384,1.2355,1.2421,1.2391
USDCHF,20060828,00:00:00,1.2390,1.2323,1.2395,1.2362
USDCHF,20060829,00:00:00,1.2362,1.2269,1.2376,1.2284
USDCHF,20060830,00:00:00,1.2285,1.2263,1.2307,1.2272
USDCHF,20060831,00:00:00,1.2271,1.2227,1.2342,1.2312
USDCHF,20060901,00:00:00,1.2313,1.2284,1.2386,1.2302
USDCHF,20060904,00:00:00,1.2292,1.2276,1.2306,1.2284
USDCHF,20060905,00:00:00,1.2284,1.2282,1.2363,1.2336
USDCHF,20060906,00:00:00,1.2336,1.2323,1.2398,1.2350
USDCHF,20060907,00:00:00,1.2350,1.2327,1.2461,1.2423
USDCHF,20060908,00:00:00,1.2423,1.2421,1.2506,1.2467
USDCHF,20060911,00:00:00,1.2478,1.2394,1.2497,1.2448
USDCHF,20060912,00:00:00,1.2448,1.2401,1.2516,1.2511
USDCHF,20060913,00:00:00,1.2511,1.2478,1.2547,1.2494
USDCHF,20060914,00:00:00,1.2493,1.2433,1.2525,1.2521
USDCHF,20060915,00:00:00,1.2521,1.2512,1.2620,1.2558
USDCHF,20060918,00:00:00,1.2577,1.2499,1.2583,1.2502
USDCHF,20060919,00:00:00,1.2502,1.2482,1.2570,1.2520
USDCHF,20060920,00:00:00,1.2520,1.2459,1.2532,1.2511
USDCHF,20060921,00:00:00,1.2510,1.2414,1.2539,1.2422
USDCHF,20060922,00:00:00,1.2422,1.2319,1.2428,1.2351
USDCHF,20060925,00:00:00,1.2353,1.2292,1.2393,1.2386
USDCHF,20060926,00:00:00,1.2386,1.2367,1.2463,1.2436
USDCHF,20060927,00:00:00,1.2436,1.2414,1.2471,1.2439
USDCHF,20060928,00:00:00,1.2439,1.2419,1.2486,1.2474
USDCHF,20060929,00:00:00,1.2474,1.2458,1.2565,1.2502
USDCHF,20061002,00:00:00,1.2498,1.2404,1.2524,1.2432
USDCHF,20061003,00:00:00,1.2431,1.2422,1.2464,1.2454
USDCHF,20061004,00:00:00,1.2454,1.2448,1.2542,1.2481
USDCHF,20061005,00:00:00,1.2481,1.2478,1.2546,1.2522
USDCHF,20061006,00:00:00,1.2522,1.2497,1.2631,1.2609
USDCHF,20061009,00:00:00,1.2612,1.2589,1.2619,1.2618
USDCHF,20061010,00:00:00,1.2618,1.2598,1.2716,1.2707
USDCHF,20061011,00:00:00,1.2707,1.2688,1.2741,1.2718
USDCHF,20061012,00:00:00,1.2719,1.2676,1.2732,1.2681
USDCHF,20061013,00:00:00,1.2681,1.2665,1.2768,1.2734
USDCHF,20061016,00:00:00,1.2737,1.2692,1.2751,1.2700
USDCHF,20061017,00:00:00,1.2700,1.2638,1.2709,1.2686
USDCHF,20061018,00:00:00,1.2686,1.2656,1.2739,1.2699
USDCHF,20061019,00:00:00,1.2699,1.2547,1.2702,1.2574
USDCHF,20061020,00:00:00,1.2574,1.2555,1.2600,1.2585
USDCHF,20061023,00:00:00,1.2578,1.2578,1.2686,1.2666
USDCHF,20061024,00:00:00,1.2666,1.2642,1.2702,1.2668
USDCHF,20061025,00:00:00,1.2667,1.2624,1.2672,1.2643
USDCHF,20061026,00:00:00,1.2643,1.2521,1.2644,1.2544
USDCHF,20061027,00:00:00,1.2545,1.2467,1.2568,1.2485
USDCHF,20061030,00:00:00,1.2489,1.2469,1.2506,1.2492
USDCHF,20061031,00:00:00,1.2492,1.2412,1.2526,1.2437
USDCHF,20061101,00:00:00,1.2437,1.2404,1.2458,1.2453
USDCHF,20061102,00:00:00,1.2453,1.2430,1.2476,1.2450
USDCHF,20061103,00:00:00,1.2450,1.2446,1.2568,1.2535
USDCHF,20061106,00:00:00,1.2535,1.2526,1.2577,1.2542
USDCHF,20061107,00:00:00,1.2541,1.2438,1.2551,1.2481
USDCHF,20061108,00:00:00,1.2481,1.2450,1.2521,1.2509
USDCHF,20061109,00:00:00,1.2509,1.2402,1.2518,1.2414
USDCHF,20061110,00:00:00,1.2414,1.2346,1.2421,1.2407
USDCHF,20061113,00:00:00,1.2384,1.2357,1.2457,1.2445
USDCHF,20061114,00:00:00,1.2445,1.2384,1.2467,1.2437
USDCHF,20061115,00:00:00,1.2437,1.2430,1.2519,1.2451
USDCHF,20061116,00:00:00,1.2451,1.2441,1.2489,1.2473
USDCHF,20061117,00:00:00,1.2473,1.2421,1.2534,1.2441
USDCHF,20061120,00:00:00,1.2440,1.2396,1.2446,1.2436
USDCHF,20061121,00:00:00,1.2436,1.2396,1.2449,1.2402
USDCHF,20061122,00:00:00,1.2402,1.2254,1.2410,1.2262
USDCHF,20061123,00:00:00,1.2263,1.2207,1.2279,1.2240
USDCHF,20061124,00:00:00,1.2240,1.2072,1.2241,1.2089
USDCHF,20061127,00:00:00,1.2028,1.2028,1.2107,1.2062
USDCHF,20061128,00:00:00,1.2063,1.2014,1.2091,1.2028
USDCHF,20061129,00:00:00,1.2028,1.2012,1.2115,1.2096
USDCHF,20061130,00:00:00,1.2096,1.1957,1.2103,1.1981
USDCHF,20061201,00:00:00,1.1981,1.1899,1.2006,1.1930
USDCHF,20061204,00:00:00,1.1904,1.1903,1.1987,1.1930
USDCHF,20061205,00:00:00,1.1930,1.1879,1.1963,1.1921
USDCHF,20061206,00:00:00,1.1921,1.1906,1.1986,1.1960
USDCHF,20061207,00:00:00,1.1961,1.1915,1.1966,1.1951
USDCHF,20061208,00:00:00,1.1951,1.1882,1.2057,1.2044
USDCHF,20061211,00:00:00,1.2058,1.1998,1.2097,1.2010
USDCHF,20061212,00:00:00,1.2010,1.1983,1.2051,1.1993
USDCHF,20061213,00:00:00,1.1993,1.1988,1.2081,1.2062
USDCHF,20061214,00:00:00,1.2062,1.2026,1.2158,1.2135
USDCHF,20061215,00:00:00,1.2135,1.2115,1.2229,1.2212
USDCHF,20061218,00:00:00,1.2213,1.2184,1.2266,1.2222
USDCHF,20061219,00:00:00,1.2222,1.2116,1.2228,1.2136
USDCHF,20061220,00:00:00,1.2136,1.2110,1.2191,1.2173
USDCHF,20061221,00:00:00,1.2173,1.2137,1.2201,1.2163
USDCHF,20061222,00:00:00,1.2163,1.2116,1.2222,1.2182
USDCHF,20061225,00:00:00,1.2190,1.2190,1.2198,1.2192
USDCHF,20061226,00:00:00,1.2192,1.2183,1.2234,1.2230
USDCHF,20061227,00:00:00,1.2230,1.2161,1.2265,1.2249
USDCHF,20061228,00:00:00,1.2249,1.2167,1.2269,1.2216
USDCHF,20061229,00:00:00,1.2216,1.2182,1.2224,1.2182
USDCHF,20070101,00:00:00,1.2186,1.2180,1.2187,1.2181
USDCHF,20070102,00:00:00,1.2181,1.2111,1.2182,1.2128
USDCHF,20070103,00:00:00,1.2128,1.2120,1.2293,1.2255
USDCHF,20070104,00:00:00,1.2255,1.2240,1.2331,1.2319
USDCHF,20070105,00:00:00,1.2320,1.2272,1.2392,1.2357
USDCHF,20070108,00:00:00,1.2351,1.2331,1.2410,1.2357
USDCHF,20070109,00:00:00,1.2357,1.2337,1.2429,1.2416
USDCHF,20070110,00:00:00,1.2416,1.2400,1.2476,1.2460
USDCHF,20070111,00:00:00,1.2460,1.2409,1.2505,1.2492
USDCHF,20070112,00:00:00,1.2492,1.2446,1.2528,1.2478
USDCHF,20070115,00:00:00,1.2470,1.2444,1.2495,1.2486
USDCHF,20070116,00:00:00,1.2486,1.2416,1.2497,1.2484
USDCHF,20070117,00:00:00,1.2484,1.2452,1.2512,1.2469
USDCHF,20070118,00:00:00,1.2469,1.2431,1.2545,1.2468
USDCHF,20070119,00:00:00,1.2467,1.2449,1.2528,1.2476
USDCHF,20070122,00:00:00,1.2483,1.2469,1.2524,1.2498
USDCHF,20070123,00:00:00,1.2498,1.2375,1.2514,1.2428
USDCHF,20070124,00:00:00,1.2429,1.2411,1.2495,1.2481
USDCHF,20070125,00:00:00,1.2481,1.2421,1.2496,1.2491
USDCHF,20070126,00:00:00,1.2490,1.2475,1.2563,1.2533
USDCHF,20070129,00:00:00,1.2523,1.2509,1.2559,1.2526
USDCHF,20070130,00:00:00,1.2526,1.2498,1.2541,1.2515
USDCHF,20070131,00:00:00,1.2516,1.2428,1.2570,1.2444
USDCHF,20070201,00:00:00,1.2444,1.2388,1.2458,1.2434
USDCHF,20070202,00:00:00,1.2434,1.2376,1.2493,1.2472
USDCHF,20070205,00:00:00,1.2484,1.2467,1.2516,1.2482
USDCHF,20070206,00:00:00,1.2483,1.2385,1.2496,1.2395
USDCHF,20070207,00:00:00,1.2395,1.2379,1.2422,1.2407
USDCHF,20070208,00:00:00,1.2407,1.2400,1.2509,1.2459
USDCHF,20070209,00:00:00,1.2459,1.2456,1.2519,1.2484
USDCHF,20070212,00:00:00,1.2470,1.2458,1.2549,1.2535
USDCHF,20070213,00:00:00,1.2535,1.2442,1.2536,1.2469
USDCHF,20070214,00:00:00,1.2469,1.2368,1.2474,1.2392
USDCHF,20070215,00:00:00,1.2392,1.2330,1.2406,1.2347
USDCHF,20070216,00:00:00,1.2347,1.2332,1.2381,1.2342
USDCHF,20070219,00:00:00,1.2320,1.2316,1.2349,1.2331
USDCHF,20070220,00:00:00,1.2330,1.2311,1.2391,1.2363
USDCHF,20070221,00:00:00,1.2363,1.2338,1.2411,1.2375
USDCHF,20070222,00:00:00,1.2375,1.2370,1.2435,1.2384
USDCHF,20070223,00:00:00,1.2383,1.2293,1.2409,1.2329
USDCHF,20070226,00:00:00,1.2315,1.2287,1.2330,1.2296
USDCHF,20070227,00:00:00,1.2296,1.2142,1.2304,1.2170
USDCHF,20070228,00:00:00,1.2169,1.2169,1.2241,1.2188
USDCHF,20070301,00:00:00,1.2188,1.2146,1.2234,1.2224
USDCHF,20070302,00:00:00,1.2224,1.2144,1.2259,1.2162
USDCHF,20070305,00:00:00,1.2156,1.2108,1.2241,1.2214
USDCHF,20070306,00:00:00,1.2213,1.2192,1.2253,1.2233
USDCHF,20070307,00:00:00,1.2233,1.2162,1.2246,1.2162
USDCHF,20070308,00:00:00,1.2162,1.2157,1.2293,1.2273
USDCHF,20070309,00:00:00,1.2273,1.2255,1.2354,1.2339
USDCHF,20070312,00:00:00,1.2340,1.2234,1.2349,1.2244
USDCHF,20070313,00:00:00,1.2243,1.2166,1.2259,1.2170
USDCHF,20070314,00:00:00,1.2171,1.2102,1.2197,1.2182
USDCHF,20070315,00:00:00,1.2181,1.2133,1.2213,1.2168
USDCHF,20070316,00:00:00,1.2168,1.2029,1.2168,1.2067
USDCHF,20070319,00:00:00,1.2057,1.2050,1.2144,1.2115
USDCHF,20070320,00:00:00,1.2115,1.2107,1.2158,1.2117
USDCHF,20070321,00:00:00,1.2117,1.2083,1.2165,1.2088
USDCHF,20070322,00:00:00,1.2088,1.2075,1.2179,1.2144
USDCHF,20070323,00:00:00,1.2144,1.2112,1.2190,1.2188
USDCHF,20070326,00:00:00,1.2186,1.2116,1.2226,1.2154
USDCHF,20070327,00:00:00,1.2154,1.2103,1.2166,1.2112
USDCHF,20070328,00:00:00,1.2111,1.2082,1.2177,1.2164
USDCHF,20070329,00:00:00,1.2164,1.2135,1.2186,1.2178
USDCHF,20070330,00:00:00,1.2178,1.2082,1.2237,1.2149
USDCHF,20070402,00:00:00,1.2131,1.2118,1.2172,1.2149
USDCHF,20070403,00:00:00,1.2150,1.2145,1.2230,1.2223
USDCHF,20070404,00:00:00,1.2223,1.2173,1.2230,1.2199
USDCHF,20070405,00:00:00,1.2198,1.2122,1.2210,1.2149
USDCHF,20070406,00:00:00,1.2149,1.2146,1.2226,1.2216
USDCHF,20070409,00:00:00,1.2218,1.2217,1.2282,1.2262
USDCHF,20070410,00:00:00,1.2262,1.2142,1.2269,1.2172
USDCHF,20070411,00:00:00,1.2172,1.2167,1.2223,1.2202
USDCHF,20070412,00:00:00,1.2202,1.2131,1.2242,1.2163
USDCHF,20070413,00:00:00,1.2163,1.2067,1.2186,1.2141
USDCHF,20070416,00:00:00,1.2128,1.2114,1.2149,1.2145
USDCHF,20070417,00:00:00,1.2145,1.2064,1.2149,1.2078
USDCHF,20070418,00:00:00,1.2078,1.2024,1.2089,1.2033
USDCHF,20070419,00:00:00,1.2033,1.2001,1.2062,1.2052
USDCHF,20070420,00:00:00,1.2052,1.2036,1.2088,1.2076
USDCHF,20070423,00:00:00,1.2070,1.2056,1.2125,1.2090
USDCHF,20070424,00:00:00,1.2090,1.2006,1.2103,1.2010
USDCHF,20070425,00:00:00,1.2011,1.1993,1.2056,1.2040
USDCHF,20070426,00:00:00,1.2040,1.2030,1.2097,1.2088
USDCHF,20070427,00:00:00,1.2088,1.2007,1.2102,1.2051
USDCHF,20070430,00:00:00,1.2044,1.2030,1.2102,1.2073
USDCHF,20070501,00:00:00,1.2073,1.2050,1.2162,1.2136
USDCHF,20070502,00:00:00,1.2136,1.2115,1.2186,1.2144
USDCHF,20070503,00:00:00,1.2144,1.2093,1.2169,1.2156
USDCHF,20070504,00:00:00,1.2156,1.2098,1.2164,1.2109
USDCHF,20070507,00:00:00,1.2104,1.2082,1.2116,1.2114
USDCHF,20070508,00:00:00,1.2114,1.2102,1.2194,1.2179
USDCHF,20070509,00:00:00,1.2180,1.2140,1.2191,1.2185
USDCHF,20070510,00:00:00,1.2185,1.2156,1.2220,1.2196
USDCHF,20070511,00:00:00,1.2195,1.2170,1.2211,1.2182
USDCHF,20070514,00:00:00,1.2179,1.2168,1.2205,1.2189
USDCHF,20070515,00:00:00,1.2189,1.2126,1.2201,1.2147
USDCHF,20070516,00:00:00,1.2147,1.2138,1.2245,1.2231
USDCHF,20070517,00:00:00,1.2231,1.2195,1.2279,1.2268
USDCHF,20070518,00:00:00,1.2268,1.2243,1.2279,1.2270
USDCHF,20070521,00:00:00,1.2276,1.2268,1.2329,1.2298
USDCHF,20070522,00:00:00,1.2298,1.2281,1.2327,1.2294
USDCHF,20070523,00:00:00,1.2294,1.2239,1.2310,1.2276
USDCHF,20070524,00:00:00,1.2276,1.2264,1.2312,1.2271
USDCHF,20070525,00:00:00,1.2271,1.2255,1.2291,1.2275
USDCHF,20070528,00:00:00,1.2275,1.2264,1.2287,1.2287
USDCHF,20070529,00:00:00,1.2287,1.2199,1.2305,1.2250
USDCHF,20070530,00:00:00,1.2250,1.2236,1.2276,1.2253
USDCHF,20070531,00:00:00,1.2253,1.2230,1.2269,1.2251
USDCHF,20070601,00:00:00,1.2251,1.2246,1.2327,1.2296
USDCHF,20070604,00:00:00,1.2293,1.2215,1.2305,1.2231
USDCHF,20070605,00:00:00,1.2231,1.2161,1.2240,1.2181
USDCHF,20070606,00:00:00,1.2181,1.2147,1.2187,1.2165
USDCHF,20070607,00:00:00,1.2165,1.2161,1.2265,1.2242
USDCHF,20070608,00:00:00,1.2242,1.2239,1.2364,1.2356
USDCHF,20070611,00:00:00,1.2355,1.2353,1.2399,1.2378
USDCHF,20070612,00:00:00,1.2379,1.2372,1.2429,1.2419
USDCHF,20070613,00:00:00,1.2418,1.2417,1.2466,1.2442
USDCHF,20070614,00:00:00,1.2442,1.2431,1.2467,1.2463
USDCHF,20070615,00:00:00,1.2463,1.2409,1.2465,1.2423
USDCHF,20070618,00:00:00,1.2421,1.2386,1.2422,1.2420
USDCHF,20070619,00:00:00,1.2420,1.2391,1.2425,1.2405
